model_name,data_path,bleu,bleu_precision_1,bleu_precision_2,bleu_precision_3,bleu_precision_4,brevity_penalty,length_ratio,translation_length,reference_length,rouge1,rouge2,rougeL,rougeLsum,qwen3_embedding_distance,gemma_embedding_distance,luxembourgish_embedding_distance,language
Llama-3.1-8B-Instruct,../../data/processed/ger_test_bio_history.json,0.06381395271718443,0.21765913757700206,0.07993334679862654,0.041401273885350316,0.023022049286640728,1.0,1.2098663196498285,20454,16906,0.17198809162557652,0.04072342274499949,0.15055460869042278,0.1533084602722578,"{'mean_distance': 0.510441780090332, 'std_distance': 0.11967195570468903}","{'mean_distance': 0.46693307161331177, 'std_distance': 0.10202385485172272}","{'mean_distance': 0.29760703444480896, 'std_distance': 0.11875229328870773}",German
Llama-3.1-8B-Instruct,../../data/processed/eng_test.json,0.003963928858920755,0.05513670092456648,0.006070107734362438,0.0013237749989817116,0.000557252538594898,1.0,4.416579039607431,50402,11412,0.07826569469770472,0.006900637391850169,0.06052018751754688,0.062289785749988356,"{'mean_distance': 0.6159427762031555, 'std_distance': 0.12336733937263489}","{'mean_distance': 0.6176970601081848, 'std_distance': 0.12244249880313873}","{'mean_distance': 0.5018848776817322, 'std_distance': 0.16475369036197662}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio.json,0.006360231811804897,0.05120062796589003,0.0077431232401992635,0.0025383491599707815,0.00162610639909825,1.0,4.911847178408693,56054,11412,0.08447252286014595,0.010034536835943457,0.06561071669392199,0.06846589808657641,"{'mean_distance': 0.5137582421302795, 'std_distance': 0.11967640370130539}","{'mean_distance': 0.552325427532196, 'std_distance': 0.11358166486024857}","{'mean_distance': 0.44110220670700073, 'std_distance': 0.15917816758155823}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_history.json,0.05498798696918708,0.21949286846275753,0.08571428571428572,0.028180212014134277,0.017244611059044047,1.0,1.1058534875569577,12620,11412,0.18803596646971488,0.03339574050359966,0.1754534208944703,0.17626969659943204,"{'mean_distance': 0.41906362771987915, 'std_distance': 0.12615172564983368}","{'mean_distance': 0.41484370827674866, 'std_distance': 0.10888693481683731}","{'mean_distance': 0.27210551500320435, 'std_distance': 0.11968522518873215}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_history.json,0.052034775254338785,0.21277764696648616,0.08278885121164503,0.025959269294642078,0.016031878417199517,1.0,1.1164563617245005,12741,11412,0.17489226948562453,0.02302818379201884,0.16416541935769968,0.16483480708637432,"{'mean_distance': 0.43263548612594604, 'std_distance': 0.11911693215370178}","{'mean_distance': 0.42815420031547546, 'std_distance': 0.10307449847459793}","{'mean_distance': 0.2823919355869293, 'std_distance': 0.11612440645694733}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio.json,0.004064014246928301,0.05202846975088968,0.0074167416741674165,0.0014752754758218742,0.0004791743457427202,1.0,4.924640729057133,56200,11412,0.0849641628568672,0.008784829194999573,0.06564694502766943,0.06791999154523984,"{'mean_distance': 0.5123867392539978, 'std_distance': 0.12316660583019257}","{'mean_distance': 0.5518743395805359, 'std_distance': 0.11940193921327591}","{'mean_distance': 0.4374159574508667, 'std_distance': 0.16107916831970215}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test.json,0.004496718763436214,0.05713261220343035,0.006942622454539951,0.0015542240127609972,0.0006632261808534892,1.0,4.398790746582545,50199,11412,0.07997280097499107,0.007186330851615264,0.06178044353817829,0.06338634383405606,"{'mean_distance': 0.6095117926597595, 'std_distance': 0.13107354938983917}","{'mean_distance': 0.6116194725036621, 'std_distance': 0.12760625779628754}","{'mean_distance': 0.498909056186676, 'std_distance': 0.16673973202705383}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio_history.json,0.05296285161162592,0.21054297926230806,0.08402870493991989,0.026998411858125994,0.01647323099962561,1.0,1.10708026638626,12634,11412,0.19110579774629588,0.03767244254763953,0.18041403887891827,0.1813753661928986,"{'mean_distance': 0.41614291071891785, 'std_distance': 0.13069996237754822}","{'mean_distance': 0.41796451807022095, 'std_distance': 0.11373785138130188}","{'mean_distance': 0.26523682475090027, 'std_distance': 0.12238720059394836}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio_history.json,0.050965396864682676,0.20657455208017006,0.08033860405685993,0.025774932614555258,0.015772589556228837,1.0,1.15422362425517,13172,11412,0.18635351846055698,0.034738493343858784,0.17684374199909292,0.17709949578433093,"{'mean_distance': 0.42151156067848206, 'std_distance': 0.13165155053138733}","{'mean_distance': 0.41959360241889954, 'std_distance': 0.11394185572862625}","{'mean_distance': 0.27436524629592896, 'std_distance': 0.12655168771743774}",English
Llama-3.1-8B-Instruct,../../data/processed/lux_test_bio_history.json,0.0066419052403896214,0.1284851836490161,0.013006456442406663,0.003016770392892774,0.0003860258637328701,1.0,1.3214579336804604,43398,32841,0.1104928727029197,0.011130457053341487,0.07433364506420184,0.07416493674088383,"{'mean_distance': 0.5782595872879028, 'std_distance': 0.11916670203208923}","{'mean_distance': 0.6181482076644897, 'std_distance': 0.11207093298435211}","{'mean_distance': 0.41086500883102417, 'std_distance': 0.16993892192840576}",Luxembourgish
Llama-3.1-8B-Instruct,../../data/processed/ger_test_bio_history.json,0.063976002997933,0.21689330798849735,0.08058589620979514,0.041577769683093097,0.02305165077826251,1.0,1.2135928072873536,20517,16906,0.16851084778993264,0.03857637098062121,0.1493669552930746,0.15238069489861306,"{'mean_distance': 0.5088024735450745, 'std_distance': 0.11476093530654907}","{'mean_distance': 0.46484455466270447, 'std_distance': 0.10087123513221741}","{'mean_distance': 0.29781147837638855, 'std_distance': 0.12150711566209793}",German
Llama-3.1-8B-Instruct,../../data/processed/lux_test_bio_history.json,0.007811323722044649,0.13523489932885907,0.01404918431945459,0.0031172686788718458,0.000628614533568016,1.0,1.2703632654304071,41720,32841,0.11280166635273797,0.013431175386267835,0.0772421989476863,0.07702617059265932,"{'mean_distance': 0.5799432992935181, 'std_distance': 0.119416244328022}","{'mean_distance': 0.6220645904541016, 'std_distance': 0.10975243151187897}","{'mean_distance': 0.4133042097091675, 'std_distance': 0.1670003980398178}",Luxembourgish
Llama-3.1-8B-Instruct,../../data/processed/eng_test_history.json,0.05521242149894532,0.21434717984823592,0.08530454133355311,0.028825219890272577,0.017631311732668697,1.0,1.120136698212408,12783,11412,0.1817691997939075,0.029148914750396153,0.17046981753187276,0.17176204890772717,"{'mean_distance': 0.4296596646308899, 'std_distance': 0.12267933040857315}","{'mean_distance': 0.4241155982017517, 'std_distance': 0.10526902973651886}","{'mean_distance': 0.2821153402328491, 'std_distance': 0.1217372715473175}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test.json,0.003949220821494288,0.05594810379241517,0.005884732052578362,0.0012704918032786885,0.0005815160955347871,1.0,4.390115667718192,50100,11412,0.08023430171594702,0.006645197218730942,0.06206241860295934,0.06343496281688327,"{'mean_distance': 0.6137239933013916, 'std_distance': 0.1304193139076233}","{'mean_distance': 0.6147287487983704, 'std_distance': 0.12608638405799866}","{'mean_distance': 0.5017768740653992, 'std_distance': 0.16326972842216492}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_history.json,0.05461025912521713,0.21509727626459144,0.08475409836065574,0.028744588744588746,0.016972477064220184,1.0,1.1260077111812128,12850,11412,0.1826273801746002,0.031392989943731464,0.16927732231142228,0.1706313060579862,"{'mean_distance': 0.43063658475875854, 'std_distance': 0.12456302344799042}","{'mean_distance': 0.4221362769603729, 'std_distance': 0.10870224982500076}","{'mean_distance': 0.2744835913181305, 'std_distance': 0.11673847585916519}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test.json,0.004053576443074316,0.05508323777136304,0.006168883191796187,0.0013799261333658022,0.0005757999506457185,1.0,4.432001402032948,50578,11412,0.07881407004432545,0.006702561194154022,0.06053502160608544,0.0620293722098841,"{'mean_distance': 0.6224395036697388, 'std_distance': 0.1309048980474472}","{'mean_distance': 0.6201918125152588, 'std_distance': 0.12544526159763336}","{'mean_distance': 0.499826580286026, 'std_distance': 0.16569022834300995}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio_history.json,0.054266324619321196,0.2159772911597729,0.08535958904109589,0.02774252039891206,0.01695568400770713,1.0,1.0804416403785488,12330,11412,0.18720905550791495,0.029120863188500205,0.1773852678368865,0.1777838486462092,"{'mean_distance': 0.421705037355423, 'std_distance': 0.13178426027297974}","{'mean_distance': 0.4197811186313629, 'std_distance': 0.11059153079986572}","{'mean_distance': 0.2700831890106201, 'std_distance': 0.12435242533683777}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio_history.json,0.05395971594174624,0.21174391517390956,0.0853462157809984,0.027984572607408737,0.016763501285836747,1.0,1.09086926042762,12449,11412,0.1944671301832227,0.03508405839255055,0.18353275159199717,0.18419344642689106,"{'mean_distance': 0.4191725552082062, 'std_distance': 0.1359487622976303}","{'mean_distance': 0.41570693254470825, 'std_distance': 0.11786908656358719}","{'mean_distance': 0.2703394591808319, 'std_distance': 0.12614946067333221}",English
Llama-3.1-8B-Instruct,../../data/processed/lux_test_bio_history.json,0.0070347461750217945,0.13833033033033032,0.01427699816961562,0.0030750154990700556,0.00040326645831232987,1.0,1.267470539873938,41625,32841,0.1156044530610683,0.012460749317109405,0.07798119348942537,0.07791561372753367,"{'mean_distance': 0.5799574255943298, 'std_distance': 0.11872561275959015}","{'mean_distance': 0.6219853162765503, 'std_distance': 0.11219945549964905}","{'mean_distance': 0.4089401364326477, 'std_distance': 0.1699594259262085}",Luxembourgish
Llama-3.1-8B-Instruct,../../data/processed/ger_test_bio_history.json,0.06400028336534888,0.22099960876369326,0.08207899787857359,0.04193649467307291,0.02205524622952592,1.0,1.2095114160653022,20448,16906,0.17432738645587204,0.04079019752680354,0.1527380983471328,0.15593093303746275,"{'mean_distance': 0.5096314549446106, 'std_distance': 0.12076349556446075}","{'mean_distance': 0.4652082622051239, 'std_distance': 0.10172359645366669}","{'mean_distance': 0.29778334498405457, 'std_distance': 0.1212519034743309}",German
Llama-3.1-8B-Instruct,../../data/processed/lux_test_bio_history.json,0.0067513097559037585,0.1325484149788586,0.01375809474108689,0.003324740405232852,0.00034265854076412854,1.0,1.303462135744953,42807,32841,0.11133681329582124,0.011513762417184062,0.07658068235648854,0.07636958598924853,"{'mean_distance': 0.577182412147522, 'std_distance': 0.12108619511127472}","{'mean_distance': 0.6198446750640869, 'std_distance': 0.11189459264278412}","{'mean_distance': 0.4063684940338135, 'std_distance': 0.16751812398433685}",Luxembourgish
Llama-3.1-8B-Instruct,../../data/processed/eng_test_history.json,0.05450003113336218,0.2151730603953434,0.08461601777924109,0.028263327245847465,0.017144437275324914,1.0,1.1215387311601823,12799,11412,0.18279321420650596,0.028869983837848535,0.17098719051289507,0.1712242736780948,"{'mean_distance': 0.4286004602909088, 'std_distance': 0.12501899898052216}","{'mean_distance': 0.42072463035583496, 'std_distance': 0.10401200503110886}","{'mean_distance': 0.2744795083999634, 'std_distance': 0.11475510895252228}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio.json,0.004011460560783701,0.050611751315976665,0.0066928142204310745,0.001383427988932576,0.0005525777753218765,1.0,4.927444794952681,56232,11412,0.08311896468999326,0.009443715597669135,0.06609106211204102,0.06860993918125788,"{'mean_distance': 0.5148451328277588, 'std_distance': 0.11862999945878983}","{'mean_distance': 0.5500088930130005, 'std_distance': 0.11769415438175201}","{'mean_distance': 0.44023850560188293, 'std_distance': 0.15217909216880798}",English
Llama-3.1-8B-Instruct,../../data/processed/eng_test_bio_history.json,0.052593653922969365,0.21005963590709353,0.08384322804696544,0.027263194687172317,0.015934778580692976,1.0,1.1167192429022081,12744,11412,0.1930087732024393,0.03552949223413675,0.18236446649182447,0.18278132183626863,"{'mean_distance': 0.41948941349983215, 'std_distance': 0.13694673776626587}","{'mean_distance': 0.41825562715530396, 'std_distance': 0.11789795756340027}","{'mean_distance': 0.27503564953804016, 'std_distance': 0.12649396061897278}",English
Llama-3.1-8B-Instruct-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08194055801303031,0.2500704556129638,0.12296148074037018,0.05468164794007491,0.03576768257619321,0.9304819447923942,0.9327900455660708,10645,11412,0.2327052038104735,0.05726744414231223,0.22392397757075472,0.22479868109615853,"{'mean_distance': 0.3969103991985321, 'std_distance': 0.14976076781749725}","{'mean_distance': 0.40013381838798523, 'std_distance': 0.12749451398849487}","{'mean_distance': 0.2597405016422272, 'std_distance': 0.13458986580371857}",English
Llama-3.1-8B-Instruct-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08255150586931048,0.23337043061381732,0.11440485903363248,0.051921780175320294,0.033501181790155175,1.0,1.0235716789344549,11681,11412,0.23162336399357913,0.058098657593285,0.22345010993186856,0.22416042128249386,"{'mean_distance': 0.39689603447914124, 'std_distance': 0.14459162950515747}","{'mean_distance': 0.40126878023147583, 'std_distance': 0.1252809315919876}","{'mean_distance': 0.26047202944755554, 'std_distance': 0.13337844610214233}",English
Llama-3.1-8B-Instruct-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08447419864591636,0.25200152497140677,0.12609225767120505,0.05820278503046127,0.039100913135097164,0.9160486028000916,0.9193831055029793,10492,11412,0.22580590600868544,0.057796975695443786,0.21841789761669456,0.21871438576029512,"{'mean_distance': 0.39839187264442444, 'std_distance': 0.1500503271818161}","{'mean_distance': 0.4021322429180145, 'std_distance': 0.12579119205474854}","{'mean_distance': 0.2594969868659973, 'std_distance': 0.1306018978357315}",English
Llama-3.1-8B-Instruct-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08460125386270496,0.24456370870731933,0.12247710938269174,0.0569054380982434,0.03759738060291295,0.9455559347362162,0.9469856291622853,10807,11412,0.22718448424968268,0.05820201999779537,0.21856312394047694,0.2196891252783807,"{'mean_distance': 0.3968028426170349, 'std_distance': 0.1460556983947754}","{'mean_distance': 0.40289101004600525, 'std_distance': 0.12678684294223785}","{'mean_distance': 0.2610194683074951, 'std_distance': 0.13241815567016602}",English
Llama-3.1-8B-Instruct-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08224866663549794,0.23202789699570817,0.11553066261629011,0.05311614730878187,0.0348711284383799,0.9798201289076008,0.9800210304942166,11184,11412,0.22780540641701869,0.055370441163187636,0.2208349850817845,0.22123719615780707,"{'mean_distance': 0.395729124546051, 'std_distance': 0.14724498987197876}","{'mean_distance': 0.4039093852043152, 'std_distance': 0.1276555210351944}","{'mean_distance': 0.2635286748409271, 'std_distance': 0.1346556842327118}",English
Qwen3-4B,../../data/processed/eng_test_bio_history.json,0.03992507860714683,0.17280339527414545,0.06177767186941499,0.020141298958849776,0.011817125145292522,1.0,1.5278654048370137,17436,11412,0.18051195449301083,0.03197004683705491,0.16657908652629716,0.1675625528029211,"{'mean_distance': 0.4223918616771698, 'std_distance': 0.12526068091392517}","{'mean_distance': 0.4304964542388916, 'std_distance': 0.11138610541820526}","{'mean_distance': 0.2777719497680664, 'std_distance': 0.12812086939811707}",English
